Image_Path,Food_Name,Image_Description
images/trung_vit_lon/image_65.jpg,Trứng vịt lộn,"Trứng vịt lộn trên đĩa xanh, vỏ nâu, bên dưới có vài lát gừng và rau răm, đặt trên bàn đỏ, nền có thêm rau và trứng."
images/trung_vit_lon/image_66.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín vàng nhạt, buộc chặt bằng dây, đặt trong đĩa trắng có hoa hồng tím, bên cạnh có vài lá rau răm xanh."
images/trung_vit_lon/image_67.jpg,Trứng vịt lộn,"Trứng vịt lộn trên đĩa xanh, vỏ nâu, có rau răm và gia vị, đặt trên bàn đỏ, gần lá xanh và trứng trắng."
images/trung_vit_lon/image_68.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng bị nứt, lộ phần bên trong màu vàng và nâu, đặt trên nền lá xanh và chanh, gừng."
images/trung_vit_lon/image_69.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín vàng nhạt, buộc chặt bằng dây, đặt trong đĩa trắng có hoa hồng tím, bên cạnh có vài lá rau răm xanh."
images/trung_vit_lon/image_7.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín, tráng với nước mắm đỏ cam, có phôi màu vàng ngà, rau răm xanh, gừng, ớt đỏ và các loại gia vị."
images/trung_vit_lon/image_70.jpg,Trứng vịt lộn,"Trứng vịt lộn trong cốc màu nâu, lá rau răm xanh bên phải, bát nhỏ bên trái có lòng đỏ trứng, thìa kim loại."
images/trung_vit_lon/image_71.jpg,Trứng vịt lộn,"Trứng vịt lộn trong nước dùng vàng hổng, vài lát gừng; rau răm xanh tươi ở góc trái, muỗng cán dài đặt chéo trong tô."
images/trung_vit_lon/image_72.jpg,Trứng vịt lộn,"Trứng vịt lộn trong bát trắng, vỏ nâu, nhân vàng, bên dưới có ít nước, vài lá rau răm xanh và một thìa kim loại."
images/trung_vit_lon/image_73.jpg,Trứng vịt lộn,"Vỏ trứng bị nứt, lộ phần lòng trong có màu vàng và phôi màu trắng ngà, nâu, đen đang phát triển, cầm bởi tay người."
images/trung_vit_lon/image_74.jpg,Trứng vịt lộn,"Trứng vịt lộn trong bát nhỏ màu trắng, 2 quả trứng có màu vàng nhạt và tím, có gừng, rau răm và chanh."
images/trung_vit_lon/image_75.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín vàng, một quả bị bóc vỏ lộ nửa phần lòng trong, nước dùng vàng nhẹ, gừng lát mỏng, rau răm xanh, chanh bổ múi."
images/trung_vit_lon/image_76.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng, phôi màu vàng kem và gừng xanh, rau răm nổi trên nền nước dùng trong tô trắng xanh."
images/trung_vit_lon/image_77.jpg,Trứng vịt lộn,"Trứng vịt lộn có vỏ trắng, phần lòng bên trong màu vàng nhạt, cầm trên tay, phía sau là khay trứng gà và dụng cụ nấu ăn."
images/trung_vit_lon/image_78.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng, nhân vàng và xám, để trên rau xanh, chanh xanh và muối ớt đỏ trên đĩa trắng hoa hồng."
images/trung_vit_lon/image_79.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng ngà, phôi bên trong màu vàng nhạt và trắng đục, kèm rau răm xanh, ớt đỏ, gừng."
images/trung_vit_lon/image_8.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín vàng ngăm, nổi trong nước, vài lá răm xanh; một bát nhỏ muối tiêu và một bát rau răm xanh."
images/trung_vit_lon/image_80.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng, phôi màu vàng nâu, rau răm xanh, ớt đỏ, gừng vàng và muối đen trên đĩa trắng."
images/trung_vit_lon/image_81.jpg,Trứng vịt lộn,"Trứng vịt lộn màu kem nhạt, hình oval, nằm trên lá rau răm xanh tươi, bên cạnh chanh cắt lát và bát nước mắm pha."
images/trung_vit_lon/image_82.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng bị nứt, lộ phần phôi màu vàng nhạt có đường gân nâu, cầm trên tay người."
images/trung_vit_lon/image_83.jpg,Trứng vịt lộn,"Trứng vịt lộn với phôi màu vàng, có một con vịt non chưa phát triển hoàn chỉnh, mỏ, cánh, và đuôi đang nhô ra, vỏ trứng bị vỡ."
images/trung_vit_lon/image_84.jpg,Trứng vịt lộn,"Trứng vịt lộn với vỏ trắng, lòng trong và phôi màu vàng nhạt, kèm lá răm xanh, ớt đỏ, gừng vàng và gia vị nâu trên đĩa trắng."
images/trung_vit_lon/image_85.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín, vỏ trứng bong ra để lộ phần bên trong với lòng trắng và phôi màu vàng nhạt, nổi trên nước dùng trong, có thêm rau răm và gừng."
images/trung_vit_lon/image_86.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín, cắt đôi, xếp trên đĩa xanh, bên cạnh là trứng cút, nước mắm và các loại rau gia vị."
images/trung_vit_lon/image_87.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín trong bát, vỏ nâu, bên trong màu trắng và vàng, có rau răm, gừng tươi, nước dùng vàng nhạt."
images/trung_vit_lon/image_9.jpg,Trứng vịt lộn,"Trứng vịt lộn luộc chín, cắt nhỏ, bày trong bát cùng rau răm, ớt, gừng, muối tiêu."
images/com_chien/image_1.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp với trứng, ngô, đậu peas, cà rốt đỏ, xếp trên đĩa đen, có dĩa bạc đặt bên phải."
images/com_chien/image_2.jpg,Cơm chiên (Cơm rang),"Cơm chiên màu vàng, tơi xốp, lẫn các hạt cơm nhỏ, có rau đậu xanh, cà rốt, hành tây và một ít thịt, dưa leo."
images/com_chien/image_3.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm với các hạt cơm tơi xốp, lẫn trứng và rau củ màu cam, xanh, vàng, có đũa và khăn đỏ bên cạnh."
images/com_chien/image_75.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn các hạt cà rốt cam và rau ngò xanh, một ít thịt, trong chảo đen, với dụng cụ xào màu xanh."
images/com_chien/image_76.jpg,Cơm chiên (Cơm rang),"Cơm chiên màu vàng ruộm, tơi xốp, lẫn rau củ và trứng, trên đĩa trắng có họa tiết dưa leo, cà rốt, đặt trên khay vàng."
images/com_chien/image_77.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn rau củ, vài miếng thịt, trang trí rau mùi và cà chua trên nền đĩa trắng, đặt trên gỗ."
images/com_chien/image_78.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm với trứng, cà rốt, dưa leo, hành phi và thịt gà chiên nước mắm, kèm chén nước sốt."
images/com_chien/image_79.jpg,Cơm chiên (Cơm rang),"Cơm chiên màu vàng ruộm, tơi xốp, lẫn rau ngò, vài miếng thịt và 2 con tôm lớn trên bề mặt."
images/com_chien/image_8.jpg,Cơm chiên (Cơm rang),"Cơm chiên màu vàng ruộm, tơi xốp, lẫn rau củ, vài lát cà chua và rau xanh tươi trên đĩa trắng, trình bày gọn gàng."
images/com_chien/image_80.jpg,Cơm chiên (Cơm rang),"Món cơm chiên vàng ruộm, tơi xốp, có rau ngò trang trí trên bề mặt, vài miếng thịt nhỏ lẫn trong cơm, dĩa trắng hình thoi."
images/com_chien/image_81.jpg,Cơm chiên (Cơm rang),"Món cơm chiên vàng ruộm, tơi xốp, có rau ngò, cà chua, và một bông hoa hồng làm từ cà rốt trên bề mặt."
images/com_chien/image_82.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, trộn với trứng, cà rốt, dưa chuột, rau sống, xếp trên lá rau, kèm chả và nước sốt."
images/com_chien/image_83.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn rau củ và trứng, dưa leo, cà chua, hành ngò trên đĩa, có nước sốt cam đỏ."
images/com_chien/image_84.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn trứng ốp la, rau cải xanh, cà rốt, chả lụa, dưa leo, bày trên đĩa đen."
images/com_chien/image_85.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn trứng và rau, được dọn trên đĩa trắng vẽ hoa, rắc thêm hành xanh trên bề mặt."
images/com_chien/image_86.jpg,Cơm chiên (Cơm rang),"Món cơm chiên vàng ruộm, tơi xốp, với rau ngò và cà chua, được trình bày trên đĩa trắng, có dưa leo thái trang trí."
images/com_chien/image_87.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm với tôm, trứng và rau trong bát trắng, bên cạnh hoa tím và trắng, có thêm phần cơm chiên phía sau."
images/com_chien/image_88.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, trộn đều với tôm, trứng, rau ngổ, cà rốt, hành tây, ớt đỏ, và các gia vị."
images/com_chien/image_89.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn trứng và các nguyên liệu nhỏ, trên có rau ngò; dưa leo thái lát xếp cạnh, bên phải có chén nước mắm."
images/com_chien/image_9.jpg,Cơm chiên (Cơm rang),"Cơm chiên với trứng ốp la, cơm màu vàng ruộm, tơi xốp, trứng vàng óng, lòng đỏ còn chảy, nằm giữa cơm."
images/com_chien/image_90.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp với trứng, thịt, hành lá và các gia vị, được múc lên một thìa kim loại."
images/com_chien/image_91.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn rau củ và trứng, trên đĩa trắng, cạnh thìa, vài củ cải đỏ, 2 chén nhỏ sốt xanh và củ cải."
images/com_chien/image_92.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, trộn đều với trứng, cà rốt, hành lá, garnish rau mùi, trong bát trang trí hoa văn màu trắng."
images/com_chien/image_93.jpg,Cơm chiên (Cơm rang),"Cơm chiên trong bát tô màu trắng, vàng ruộm, lẫn các hạt cơm tơi xốp, peas xanh, ngô vàng, và các miếng thịt/đậu nhỏ màu cam lẫn đỏ."
images/com_chien/image_94.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, lẫn trứng và cà rốt, rắc rau xanh, trong chảo đen, có cặp đũa gỗ đặt trên."
images/com_chien/image_95.jpg,Cơm chiên (Cơm rang),"Cơm chiên màu vàng ruộm, tơi xốp, có rau ngò, cà rốt, ớt đỏ và một ít gia vị được trộn đều, trình bày trên đĩa trắng."
images/com_chien/image_96.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, với trứng, thịt, rau ngò và hoa cà rốt đỏ tươi trang trí trên bề mặt, xung quanh có vài lát ớt đỏ."
images/com_chien/image_97.jpg,Cơm chiên (Cơm rang),"Cơm chiên vàng ruộm, tơi xốp, với trứng và rau ngổ, vài lát chanh, đặt trên đĩa hình thoi, kèm chả ớt, nước mắm và thìa dĩa."
images/com_chien/image_98.jpg,Cơm chiên (Cơm rang),"Món cơm chiên vàng ruộm, tơi xốp, trộn đều với các nguyên liệu nhỏ, có rau xanh, cà rốt và hoa trang trí trên đĩa dài trắng."
images/com_chien/image_99.jpg,Cơm chiên (Cơm rang),"Món cơm chiên có màu vàng ruộm, tơi xốp, với các hạt cơm bám đều gia vị, lẫn rau ngò, cà rốt, đậu, thịt và trứng."
images/banh_ba_trang/000001.jpg,Bánh bá trạng,"Bánh bá trạng có hình tam giác, được bọc lá xanh, buộc dây, xếp trong nồi hấp, tỏa khói nóng, đặt trên nền đan lát."
images/banh_ba_trang/000003.jpg,Bánh bá trạng,"Bánh màu trắng, hình tam giác, nhân màu cam, một số bánh được bọc lá xanh, buộc dây, đặt trên đĩa đen, nền hoa."
images/banh_ba_trang/000004.jpg,Bánh bá trạng,"Bánh có hình tam giác, màu trắng ngà với các miếng nhân màu đỏ, được bọc lá xanh, cắt đôi lộ phần nhân cam giữa."
images/banh_ba_trang/000005.jpg,Bánh bá trạng,"Hai miếng bánh màu vàng nhạt, hình tam giác, nhân gồm đậu, nấm, và các loại thực phẩm khác, đặt trên lá xanh và dĩa gỗ."
images/banh_ba_trang/000006.jpg,Bánh bá trạng,"Bánh bá trạng hình tam giác, một cái bọc lá, một cái lộ nhân, màu nâu đất, có hạt, mộc nhĩ, nấm, lạc, lụa thịt."
images/banh_ba_trang/000008.jpg,Bánh bá trạng,"Bánh có hình tam giác, màu nâu, nhân bên trong gồm các loại thực phẩm như thịt, nấm, đậu, và các loại gia vị, có lá gói màu xanh."
images/banh_ba_trang/000009.jpg,Bánh bá trạng,"Bánh có hình tam giác, được bọc lá xanh, buộc dây, xếp trên đĩa oval tối màu, cạnh lá xanh, đũa, các loại hạt và trái cây."
images/banh_ba_trang/000010.jpg,Bánh bá trạng,"Gói bánh màu xanh lá, hình tam giác, nhân thịt, nấm, đậu, gạo nếp. Thịt nâu đỏ, gạo nếp trắng, lá xanh."
images/banh_ba_trang/000011.jpg,Bánh bá trạng,"Bánh bá trạng hình tam giác, màu nâu đất, bên trong có trứng vịt, thịt, các loại gia vị và được bọc lá."
images/banh_ba_trang/000012.jpg,Bánh bá trạng,"Bánh bá trạng hình tam giác, màu trắng ở đáy, nâu ở giữa, xanh ở đỉnh, đặt trong bát, có lá lớn và đũa."
images/banh_ba_trang/000013.jpg,Bánh bá trạng,"Bánh có hình tam giác, màu nâu, nhân thịt, nấm, tôm, lạc; được bọc lá xanh, dồn vào đĩa trắng có viền."
images/banh_ba_trang/000014.jpg,Bánh bá trạng,"Bánh bá trạng có hình tam giác, màu xanh từ lá gói, bên trong có thịt, nấm, đậu, gạo nếp và gạo lứt màu tím."
images/banh_ba_trang/000017.jpg,Bánh bá trạng,"Các bánh có dạng hình tam giác, được bọc trong lá xanh, buộc bằng dây rơm, xếp chồng lên nhau trong khay."
images/banh_ba_trang/000019.jpg,Bánh bá trạng,"Bánh có hình tam giác, được bọc trong lá xanh, nhân bên trong gồm các loại thực phẩm màu nâu, cam và vàng."
images/banh_ba_trang/000020.jpg,Bánh bá trạng,"Bánh bá trạng màu vàng nhạt, hình tam giác, có nhân màu đỏ và nâu, đặt trên lá xanh, kèm bát nước sốt màu nâu."
images/banh_ba_trang/000022.jpg,Bánh bá trạng,"Bánh màu trắng ngà, hình tam giác, một số có lá xanh bọc ngoài, nhân bên trong gồm nhiều nguyên liệu như trứng, các loại hạt, trái cây khô."
images/banh_ba_trang/000024.jpg,Bánh bá trạng,"Bánh bá trạng màu nâu đất, hình tam giác, được bọc lá, buộc dây, bên trong có nhân thịt, nấm, trứng và các nguyên liệu khác."
images/banh_ba_trang/000025.jpg,Bánh bá trạng,"Bánh có hình tam giác, màu nâu đất, nhân bên trong gồm nhiều nguyên liệu như thịt, đậu, và các loại gia vị, được bọc trong lá xanh."
images/banh_ba_trang/000026.jpg,Bánh bá trạng,"Bánh màu vàng nhạt và nâu, hình tam giác, có nhân đậu, thịt, và các nguyên liệu khác, được đặt trên lá xanh và đĩa thủy tinh."
images/banh_ba_trang/000031.jpg,Bánh bá trạng,"Bánh có hình tam giác, một số bịt lá xanh, buộc dây, nhân màu nâu, một cái đã bóc ra màu trắng ngà, có chút dầu."
images/banh_ba_trang/000032.jpg,Bánh bá trạng,"Các bánh bá trạng có hình tam giác, được bọc lá xanh, buộc dây trắng, xếp thành hàng và treo trên dây thừng."
images/banh_beo/image_40.jpg,Bánh bèo (Huế),"Bát nhỏ đựng bánh bèo màu trắng, bên trong có nước nhẹ, bánh mỏng, phủ tôm chấy màu cam, rau xanh và vài lát thịt."
images/banh_beo/image_41.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng, hình tròn, xếp cạnh nhau trên đĩa, phủ tôm chấy màu cam và thịt, thêm ớt đỏ, trên nền đĩa hoa văn đen trắng."
images/banh_beo/image_42.jpg,Bánh bèo (Huế),"Các chén bánh bèo nhỏ màu trắng, phủ trên là tôm chấy màu cam và da lợn chiên màu vàng giòn rụm, các chén xếp trên khay."
images/banh_beo/image_43.jpg,Bánh bèo (Huế),"Bánh màu trắng, hình tròn dẹt, xếp cạnh nhau trên đĩa đỏ, phủ trên là vụn da lợn chiên màu vàng và rau xanh."
images/banh_beo/image_44.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng ngần, mỏng manh trong chén nhỏ, phủ tôm chấy màu cam và da lợn chiên giòn rụm, có thêm rau xanh."
images/banh_beo/image_45.jpg,Bánh bèo (Huế),"Bánh bèo trên đĩa màu xanh, có nhiều thịt, tôm và chả, màu trắng và cam, không có chén nhỏ."
images/banh_beo/image_46.jpg,Bánh bèo (Huế),"Bánh màu trắng, hình tròn, mỏng, nằm trong đĩa, phủ trên là hỗn hợp màu cam của tôm và màu xanh, đỏ của rau thơm."
images/banh_beo/image_47.jpg,Bánh bèo (Huế),"Bánh màu trắng, hình tròn, mỏng; nhân tôm chấy và hành phi màu nâu, vài lát hành xanh; trên nền đĩa màu đen."
images/banh_beo/image_48.jpg,Bánh bèo (Huế),"Các chén nhỏ chứa bánh bèo màu trắng, phủ tôm chấy màu cam và da lợn chiên giòn, vài lát ớt xanh, xếp thành 3 hàng."
images/banh_beo/image_49.jpg,Bánh bèo (Huế),"Các chén nhỏ đựng bánh bèo màu trắng, một số được phủ tôm chấy màu cam, da lợn chiên và hành lá xanh."
images/banh_beo/image_5.jpg,Bánh bèo (Huế),"Các chén bánh bèo nhỏ màu trắng ngần, bên trên có tôm chấy màu cam và rau xanh, xếp trên khay đan."
images/banh_beo/image_50.jpg,Bánh bèo (Huế),"Các chén bánh bèo nhỏ màu trắng, một số có thêm hỗn hợp màu cam nhạt và vàng, kèm bát nước màu nâu."
images/banh_beo/image_51.jpg,Bánh bèo (Huế),"Bánh màu trắng, mỏng, tròn, xếp cạnh nhau trong đĩa, phủ trên là hỗn hợp màu cam của tôm chấy và các gia vị."
images/banh_beo/image_52.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng, hình tròn dẹt, phủ trên là hỗn hợp màu cam của tôm chấy và màu xanh của hành lá, có nước sốt màu hổ phách."
images/banh_beo/image_53.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng ngần, mỏng manh, phủ tôm chấy màu cam, da lợn chiên giòn rụm và rau xanh phía trên."
images/banh_beo/image_54.jpg,Bánh bèo (Huế),"Bánh màu trắng, hình tròn, phủ trên là hỗn hợp màu vàng của tôm chấy và màu xanh của rau thơm."
images/banh_beo/image_55.jpg,Bánh bèo (Huế),"Các chén nhỏ đựng bánh bèo màu trắng, bên trên phủ tôm chấy màu cam và da lợn chiên giòn rụm màu vàng nhạt."
images/banh_beo/image_56.jpg,Bánh bèo (Huế),"Các chén nhỏ chứa bánh bèo màu trắng ngần, một số có thêm hỗn hợp màu cam nhạt và vàng của tôm chấy và mỡ hành, kèm bát nước màu vàng."
images/banh_beo/image_57.jpg,Bánh bèo (Huế),"Các chén bánh bèo trắng, một ít tôm chấy màu cam đỏ, da lợn chiên vàng giòn, hành lá xanh, và nước mắm có ớt xanh."
images/banh_beo/image_58.jpg,Bánh bèo (Huế),"Bánh bèo trắng, mỏng manh, nhỏ, xếp trong chén, phủ tôm chấy màu cam và da lợn chiên giòn, kèm nước mắm có ớt."
images/banh_beo/image_59.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng, hình tròn, mỏng, được phủ hỗn hợp tôm chấy màu vàng, ớt đỏ, hành xanh trên bề mặt."
images/banh_beo/image_6.jpg,Bánh bèo (Huế),"Các chén nhỏ chứa bánh bèo màu trắng ngần, một ít nước trong, phía trên có tôm chấy màu cam, vài lát hành lá và da lợn chiên giòn."
images/banh_beo/image_60.jpg,Bánh bèo (Huế),"Bánh màu trắng, mỏng, tròn, xếp cạnh nhau trong đĩa, phủ tôm chấy màu cam và rau hành lá xanh, có vài miếng nem chiên bên cạnh."
images/banh_beo/image_61.jpg,Bánh bèo (Huế),"Bánh bèo màu trắng, phủ tôm chấy màu cam, mỡ hành xanh và tóp mỡ vàng, trong bát nhỏ, bên cạnh là bát nước mắm."
images/banh_beo/image_62.jpg,Bánh bèo (Huế),"Các chén nhỏ đựng bánh bèo màu trắng, một số có thêm tôm chấy màu cam và vài lát hành lá xanh, xếp trên đĩa trắng."
images/banh_beo/image_63.jpg,Bánh bèo (Huế),"Các chén nhỏ đựng bánh bèo trắng, phủ trên là hỗn hợp màu cam đỏ của tôm chấy và các topping khác."
images/banh_beo/image_64.jpg,Bánh bèo (Huế),"Bánh bèo trắng, tròn, mỏng, trong, phủ tôm chấy màu cam, có vài lát ớt xanh, kèm nước mắm màu vàng, vài lát ớt đỏ."
images/banh_beo/image_7.jpg,Bánh bèo (Huế),"Bánh màu trắng, mềm mại, được phủ tôm chấy màu cam đỏ và rắc thêm vụn bánh chiên giòn trên bề mặt."
images/banh_beo/image_8.jpg,Bánh bèo (Huế),"Bánh bèo trắng ngần, mỏng manh trong chén nhỏ, phủ tôm chấy màu đỏ cam và da lợn chiên giòn rụm, kèm nước mắm."
images/banh_beo/image_9.jpg,Bánh bèo (Huế),"Các chén nhỏ chứa bánh bèo màu trắng, phía trên có tôm chấy màu cam đỏ và da lợn chiên giòn, xung quanh có bát nước mắm."
images/banh_can/image_12.jpg,Bánh căn,"Các bánh căn màu trắng hơi vàng, vỏ ngoài giòn, bên trong mềm xốp, được dọn trên đĩa hoa văn hồng, kèm nước mắm và các món phụ."
images/banh_can/image_2.jpg,Bánh căn,"Các món ăn gồm bánh căn, bánh ướt gói lá, chả cá và nước dùng, bày trên các đĩa và tô, đặt trên bàn gỗ."
images/banh_can/image_3.jpg,Bánh căn,"Bánh căn tròn, vỏ vàng, nhân thịt, tôm, trứng, rắc rau xanh, kèm lá xanh, giá và các loại rau thơm, trong rổ tre."
images/banh_can/image_4.jpg,Bánh căn,"Bánh căn tròn, vỏ ngoài giòn dai, bên trong mềm xốp, một số miếng có nhân tôm, topping thêm hành lá và vài miếng quẩy."
images/banh_can/image_5.jpg,Bánh căn,"Bánh căn màu trắng ngà, vỏ ngoài hơi cháy vàng, bên trong mềm xốp, được kẹp bằng đũa và nhúng vào nước sốt xanh trong tô."
images/banh_can/image_6.jpg,Bánh căn,"Bánh căn hình tròn, vỏ ngoài màu vàng nâu, bên trong màu trắng, mềm xốp, được sắp xếp trên đĩa, kèm theo các bát nước mắm, tương ớt."
images/banh_can/image_7.jpg,Bánh căn,"Bánh căn tròn dẹt, vỏ giòn, nhân tôm thịt, ăn kèm nước mắm đỏ, rau xanh, và các loại topping như thịt, tôm, trứng."
images/banh_can/image_79.jpg,Bánh căn,"Bánh căn màu vàng nhạt, tròn nhỏ, vỏ giòn dai, bên trong mềm xốp, có tôm và chả nhỏ, rắc thêm hành lá xanh trên mặt."
images/banh_can/image_8.jpg,Bánh căn,"Bánh căn trắng, hình tròn dẹt, mềm xốp, lòng vàng, xếp chồng lên nhau trên đĩa trắng, bên cạnh tô nước dùng vàng nhạt."
images/banh_can/image_80.jpg,Bánh căn,"Các lát bánh căn màu trắng, hình tròn, lòng vàng, xếp trên rổ tre, kèm 2 chén nước mắm và tương ớt, vài lát xoài."
images/banh_can/image_81.jpg,Bánh căn,"Bát canh trắng, chứa thịt viên, trứng, rau xanh. Hai đĩa đỏ, một chứa bánh căn và một sắp xếp xen kẽ."
images/banh_can/image_82.jpg,Bánh căn,"Bánh căn màu trắng hơi ngả vàng, vỏ ngoài hơi cháy xém, xếp chồng lên nhau trên đĩa xanh, bên cạnh tô nước sốt và hoa hướng dương."
images/banh_can/image_83.jpg,Bánh căn,"Bánh căn màu trắng ngà, tròn dẹt, vỏ giòn, bên trong mềm xốp, xếp trên đĩa, kèm theo các món ăn phụ như trứng, cá, măng và xoài thái sợi."
images/banh_can/image_84.jpg,Bánh căn,"Bánh căn tròn dẹt, vỏ giòn, bên trong mềm xốp, một số bánh có topping trứng gà, xếp trên khay khuôn đất nung đen."
images/banh_can/image_85.jpg,Bánh căn,"Bánh căn tròn, vỏ ngoài giòn dai, bên trong mềm xốp màu trắng, một số miếng có vết cháy vàng nâu, xếp trên đĩa sứ trắng xanh."
images/banh_can/image_86.jpg,Bánh căn,"Bánh căn màu trắng hơi vàng, mềm xốp, xếp tròn quanh bát nước sốt màu nâu đỏ, rắc rau xanh, trong bát có thịt và rau."
images/banh_can/image_87.jpg,Bánh căn,"Bánh căn tròn, vỏ giòn dai, bên trong mềm xốp, một số miếng có tôm, thịt, mực, rau ngổ, màu vàng óng ánh."
images/banh_can/image_88.jpg,Bánh căn,"Bánh căn tròn, vỏ vàng giòn, bên trong mềm xốp, có tôm, thịt và rau thơm, xếp chồng lên nhau trên đĩa trắng."
images/banh_can/image_89.jpg,Bánh căn,"Bánh căn tròn, vỏ giòn dai, bên trong mềm xốp, một số bánh rắc hành lá, xếp chồng lên nhau trên đĩa trắng hoa xanh."
images/banh_can/image_9.jpg,Bánh căn,"Bát trắng chứa nước dùng tối màu với sợi bánh căn màu trắng, một chiếc bánh căn tròn màu trắng bịa trên, đũa đen kẹp bánh."
images/banh_can/image_90.jpg,Bánh căn,"Bánh căn màu vàng nhạt, vỏ hơi cháy, xếp chồng lên nhau trên đĩa trắng, bên cạnh tô nước sốt xanh có thịt viên."
images/banh_can/image_91.jpg,Bánh căn,"Các món ăn gồm nhiều đĩa tô, chứa bánh căn, cá, trứng, ớt, nước mắm, và một ly nước, sắp xếp trên bàn ăn."
images/banh_can/image_92.jpg,Bánh căn,"Các món ăn gồm nhiều loại bánh, rau sống, tôm, tơ hành, ớt, dứa, đu đủ."
images/banh_can/image_93.jpg,Bánh căn,"Các khuôn bánh căn tròn, màu nâu đất, có nhiều vết bẩn và dầu mỡ. Các chén nhỏ chứa bánh căn có màu trắng đục và lòng đỏ trứng gà màu vàng ở trên."
images/banh_can/image_94.jpg,Bánh căn,"Các chảo nhỏ đựng bánh căn có màu vàng nhạt và trắng đục, nằm trong các khuôn đất nung sẫm màu nâu đất, đen."
images/banh_can/image_95.jpg,Bánh căn,"Bánh căn màu vàng nhạt, vỏ hơi cháy, xếp chồng trên đĩa trắng, bên cạnh là chén nước đỏ và giỏ rau xanh trên nền đỏ."
images/banh_can/image_96.jpg,Bánh căn,"Bánh căn màu vàng, hình tròn, vỏ giòn dai, bên trong mềm xốp, rắc thêm hành lá và ruốc khô giã nhỏ phía trên."
images/banh_can/image_97.jpg,Bánh căn,"Bánh căn tròn, vỏ ngoài trắng ngà hơi vàng và giòn, bên trong mềm xốp, một số chiếc có màu vàng đậm hơn, được nướng trên vỉ kim loại, một chiếc không có topping, 5 chiếc có topping màu xanh."
images/banh_can/image_98.jpg,Bánh căn,"Các đĩa bánh căn màu kem, vết cháy đen trên bề mặt, xếp trên 3 đĩa hoa văn xanh trắng; các bát nước mắm và bánh tráng."
images/banh_can/image_99.jpg,Bánh căn,"Các đĩa bánh căn màu kem, điểm nâu cháy, xếp trên đĩa trắng xanh. Các bát nước mắm và thịt kèm màu xanh và nâu."
images/banh_cong/image_147.jpg,Bánh cống,"Bánh cống hình tròn, vỏ màu vàng sậm, giòn rụm, nhân đậu xanh và tôm tươi nguyên con nằm trên mặt bánh. Rau sống ở xung quanh."
images/banh_cong/image_34.jpg,Bánh cống,"Bánh cống vỏ giòn rụm màu vàng sậm, nhân đậu xanh và tôm tươi nguyên con nằm trên mặt bánh, đặt trên lá xanh."
images/banh_cong/image_35.jpg,Bánh cống,"Bánh cống vỏ giòn rụm màu vàng, nhân đậu xanh và tôm tươi, nằm trên đĩa hoa văn, bên cạnh là gà chiên và nước mắm."
images/banh_cong/image_38.jpg,Bánh cống,"Bánh cống hình trụ vàng sậm, nhân tôm đậu xanh, xếp trên đĩa dài cùng salad và chén tương đỏ."
